id_orden;linea_orden;id_producto;id_vendedor;cantidad;fecha_orden;id_cliente
10145;4;6950;62;3;13/11/2004;11934
10145;5;5884;62;1;13/11/2004;11934
10145;6;3147;38;3;13/11/2004;11934
10145;7;574;22;1;13/11/2004;11934
10145;8;4285;8;2;13/11/2004;11934
10146;1;429;14;2;21/11/2004;15637
10146;2;5754;70;2;21/11/2004;15637
10146;3;881;41;1;21/11/2004;15637
10146;4;1210;33;2;21/11/2004;15637
10146;5;9295;29;2;21/11/2004;15637
10147;1;5507;33;1;12/11/2004;18391
10147;2;9805;91;1;12/11/2004;18391
10147;3;7657;84;2;12/11/2004;18391
10147;4;5291;1;1;12/11/2004;18391
10147;5;5118;65;2;12/11/2004;18391
10147;6;1804;21;3;12/11/2004;18391
10148;1;3822;57;3;07/11/2004;17569
10148;2;904;57;3;07/11/2004;17569
10148;3;3134;62;1;07/11/2004;17569
10148;4;2903;62;2;07/11/2004;17569
10148;5;6931;9;1;07/11/2004;17569
10149;1;6737;14;3;28/11/2004;1383
10149;2;2135;74;2;28/11/2004;1383
10150;1;594;98;3;29/11/2004;19583
10150;2;510;88;1;29/11/2004;19583
10150;3;6749;68;1;29/11/2004;19583
10150;4;1182;31;2;29/11/2004;19583
10150;5;7404;80;2;29/11/2004;19583
10151;1;92;67;3;05/11/2004;16614
10151;2;9097;44;3;05/11/2004;16614
10151;3;9677;28;3;05/11/2004;16614
10151;4;7713;61;1;05/11/2004;16614
10151;5;9440;79;2;05/11/2004;16614
10152;1;1366;72;1;24/11/2004;3149
10152;2;1966;30;1;24/11/2004;3149
10152;3;564;87;1;24/11/2004;3149
10152;4;4357;81;3;24/11/2004;3149
10152;5;5247;64;2;24/11/2004;3149
10152;6;1282;16;1;24/11/2004;3149
10152;7;542;23;1;24/11/2004;3149
10153;1;2599;2;3;03/11/2004;10238
10154;1;3343;24;2;25/11/2004;4550
10154;2;231;20;1;25/11/2004;4550
10154;3;5947;10;1;25/11/2004;4550
10154;4;8629;7;3;25/11/2004;4550
10154;5;4439;31;1;25/11/2004;4550
10154;6;9271;63;2;25/11/2004;4550
10155;1;9166;19;2;10/11/2004;7255
10155;2;965;20;3;10/11/2004;7255
10155;3;6496;79;1;10/11/2004;7255
10155;4;4826;53;2;10/11/2004;7255
10155;5;2969;53;3;10/11/2004;7255
10155;6;898;78;1;10/11/2004;7255
10155;7;9700;53;2;10/11/2004;7255
10155;8;6820;14;1;10/11/2004;7255
10156;1;8271;49;1;01/11/2004;14101
10156;2;3462;4;1;01/11/2004;14101
10156;3;3573;32;1;01/11/2004;14101
10156;4;7711;11;2;01/11/2004;14101
10156;5;6361;11;1;01/11/2004;14101
10156;6;4957;37;2;01/11/2004;14101
10157;1;7843;36;1;11/11/2004;11843
10158;1;1849;82;3;13/11/2004;1623
10158;2;993;83;3;13/11/2004;1623
10158;3;223;32;1;13/11/2004;1623
10158;4;5719;2;2;13/11/2004;1623
10158;5;7346;28;2;13/11/2004;1623
10159;1;3541;11;2;23/11/2004;1616
10159;2;7766;13;3;23/11/2004;1616
10160;1;8644;27;1;14/11/2004;5445
10160;2;8170;21;2;14/11/2004;5445
10160;3;717;33;1;14/11/2004;5445
10160;4;7297;53;3;14/11/2004;5445
10160;5;7598;68;3;14/11/2004;5445
10160;6;5380;76;3;14/11/2004;5445
10160;7;7814;77;2;14/11/2004;5445
10160;8;9786;40;2;14/11/2004;5445
10161;1;7939;17;2;01/11/2004;14263
10161;2;8851;70;1;01/11/2004;14263
10161;3;8625;23;2;01/11/2004;14263
10161;4;1380;55;1;01/11/2004;14263
10161;5;9339;30;3;01/11/2004;14263
10161;6;1110;93;3;01/11/2004;14263
10161;7;7465;1;3;01/11/2004;14263
10162;1;6380;51;3;14/11/2004;16363
10162;2;911;34;1;14/11/2004;16363
10163;1;2257;64;3;24/11/2004;17450
10163;2;4819;89;3;24/11/2004;17450
10163;3;5264;14;1;24/11/2004;17450
10163;4;3995;92;2;24/11/2004;17450
10163;5;4237;21;1;24/11/2004;17450
10163;6;731;20;2;24/11/2004;17450
10163;7;5677;33;1;24/11/2004;17450
10164;1;6066;16;1;08/11/2004;13573
10164;2;8069;35;3;08/11/2004;13573
10164;3;4285;87;2;08/11/2004;13573
10164;4;7094;80;2;08/11/2004;13573
10164;5;6208;9;2;08/11/2004;13573
10164;6;3921;79;2;08/11/2004;13573
10164;7;2683;53;2;08/11/2004;13573
10164;8;1106;41;3;08/11/2004;13573
10164;9;5954;70;2;08/11/2004;13573
10165;1;2568;42;1;01/11/2004;19897
10165;2;112;34;3;01/11/2004;19897
10165;3;1284;83;1;01/11/2004;19897
10165;4;5030;65;3;01/11/2004;19897
10165;5;2422;29;1;01/11/2004;19897
10166;1;4939;74;2;06/11/2004;981
10166;2;1336;68;1;06/11/2004;981
10166;3;965;68;2;06/11/2004;981
10166;4;4715;70;2;06/11/2004;981
10166;5;1432;94;2;06/11/2004;981
10166;6;1149;36;3;06/11/2004;981
10167;1;5902;37;3;07/11/2004;2814
10167;2;3888;20;2;07/11/2004;2814
10167;3;8146;74;2;07/11/2004;2814
10168;1;4272;66;2;26/11/2004;6352
10169;1;9119;60;2;05/11/2004;6298
10169;2;7544;77;1;05/11/2004;6298
10169;3;9091;71;1;05/11/2004;6298
10169;4;3731;51;1;05/11/2004;6298
10169;5;8079;43;2;05/11/2004;6298
10169;6;7909;66;1;05/11/2004;6298
10170;1;5145;42;3;19/11/2004;10486
10170;2;8201;9;1;19/11/2004;10486
10171;1;7717;76;1;07/11/2004;13496
10171;2;2870;45;3;07/11/2004;13496
10171;3;3888;11;2;07/11/2004;13496
10171;4;5574;73;1;07/11/2004;13496
10171;5;9206;31;1;07/11/2004;13496
10171;6;3089;19;3;07/11/2004;13496
10172;1;1698;94;3;17/11/2004;13639
10172;2;3723;9;3;17/11/2004;13639
10172;3;1971;98;2;17/11/2004;13639
10172;4;171;88;3;17/11/2004;13639
10173;1;5119;96;3;11/11/2004;16741
10173;2;2008;95;1;11/11/2004;16741
10173;3;7611;68;2;11/11/2004;16741
10173;4;2011;23;1;11/11/2004;16741
10173;5;248;76;3;11/11/2004;16741
10174;1;7750;10;2;14/11/2004;18907
10174;2;4412;90;2;14/11/2004;18907
10174;3;9529;92;2;14/11/2004;18907
10174;4;3297;61;1;14/11/2004;18907
10174;5;4093;84;2;14/11/2004;18907
10174;6;9918;58;2;14/11/2004;18907
10174;7;2382;60;2;14/11/2004;18907
10175;1;9660;16;1;08/11/2004;5575
10175;2;587;60;3;08/11/2004;5575
10175;3;5798;30;1;08/11/2004;5575
10175;4;8769;31;2;08/11/2004;5575
10175;5;182;16;1;08/11/2004;5575
10175;6;5498;57;1;08/11/2004;5575
10175;7;864;2;1;08/11/2004;5575
10176;1;1385;39;1;21/11/2004;10551
10176;2;9738;19;2;21/11/2004;10551
10176;3;8379;44;3;21/11/2004;10551
10176;4;9740;89;1;21/11/2004;10551
10176;5;3069;56;1;21/11/2004;10551
10176;6;3548;5;1;21/11/2004;10551
10177;1;478;87;3;01/11/2004;6415
10178;1;2518;23;1;10/11/2004;18493
10178;2;4372;15;2;10/11/2004;18493
10178;3;3490;66;1;10/11/2004;18493
10178;4;8657;14;1;10/11/2004;18493
10179;1;5518;57;2;24/11/2004;82
10179;2;7209;10;2;24/11/2004;82
10179;3;5558;7;1;24/11/2004;82
10179;4;7631;32;3;24/11/2004;82
10179;5;2260;93;3;24/11/2004;82
10179;6;2313;32;2;24/11/2004;82
10179;7;8465;64;1;24/11/2004;82
10180;1;5263;19;2;12/11/2004;3546
10180;2;8847;43;3;12/11/2004;3546
10180;3;7936;13;1;12/11/2004;3546
10180;4;964;7;2;12/11/2004;3546
10180;5;5643;54;3;12/11/2004;3546
10180;6;6633;70;1;12/11/2004;3546
10180;7;6334;100;1;12/11/2004;3546
10180;8;6858;53;2;12/11/2004;3546
10181;1;1521;41;2;23/11/2004;4831
10181;2;2793;93;2;23/11/2004;4831
10181;3;1242;66;1;23/11/2004;4831
10181;4;6623;39;2;23/11/2004;4831
10181;5;3031;79;3;23/11/2004;4831
10182;1;7927;46;1;12/11/2004;16585
10182;2;4890;28;3;12/11/2004;16585
10182;3;7741;9;1;12/11/2004;16585
10183;1;6524;91;3;24/11/2004;8747
10183;2;7546;15;2;24/11/2004;8747
10183;3;1866;95;1;24/11/2004;8747
10183;4;8970;53;2;24/11/2004;8747
10184;1;3020;71;2;23/11/2004;3525
10184;2;3788;48;2;23/11/2004;3525
10184;3;2500;71;3;23/11/2004;3525
10184;4;4342;89;2;23/11/2004;3525
10184;5;48;20;1;23/11/2004;3525
10184;6;6862;5;2;23/11/2004;3525
10184;7;1159;91;2;23/11/2004;3525
10184;8;5471;70;3;23/11/2004;3525
10185;1;7514;40;1;27/11/2004;16126
10185;2;9431;48;3;27/11/2004;16126
10185;3;1742;69;3;27/11/2004;16126
10185;4;2764;98;3;27/11/2004;16126
10185;5;163;81;3;27/11/2004;16126
10186;1;9232;35;2;24/11/2004;6365
10186;2;9155;57;2;24/11/2004;6365
10187;1;4141;97;3;07/11/2004;18406
10187;2;3498;56;3;07/11/2004;18406
10187;3;5829;22;1;07/11/2004;18406
10187;4;7674;60;3;07/11/2004;18406
10187;5;7971;16;2;07/11/2004;18406
10187;6;9037;66;3;07/11/2004;18406
10187;7;4566;10;1;07/11/2004;18406
10187;8;5803;30;3;07/11/2004;18406
10187;9;9964;71;2;07/11/2004;18406
10188;1;9497;9;3;22/11/2004;15673
10188;2;7456;86;3;22/11/2004;15673
10189;1;8386;39;1;06/11/2004;18980
10189;2;4797;88;1;06/11/2004;18980
10189;3;1607;26;1;06/11/2004;18980
10189;4;4355;51;3;06/11/2004;18980
10189;5;9286;88;1;06/11/2004;18980
10189;6;4467;65;3;06/11/2004;18980
10189;7;9727;67;3;06/11/2004;18980
10189;8;9099;59;2;06/11/2004;18980
10190;1;6900;88;1;20/11/2004;18126
10190;2;4805;51;2;20/11/2004;18126
10190;3;9021;2;1;20/11/2004;18126
10190;4;5048;21;1;20/11/2004;18126
10191;1;4898;63;2;06/11/2004;5804
10192;1;5783;27;2;07/11/2004;13007
10192;2;8697;6;1;07/11/2004;13007
10192;3;1798;17;3;07/11/2004;13007
10192;4;9281;37;1;07/11/2004;13007
10192;5;3953;95;2;07/11/2004;13007
10192;6;9960;43;2;07/11/2004;13007
10193;1;3254;16;2;28/11/2004;13717
10193;2;6377;47;3;28/11/2004;13717
10193;3;6084;2;3;28/11/2004;13717
10193;4;1204;80;2;28/11/2004;13717
10194;1;2604;6;1;25/11/2004;12201
10195;1;8636;30;3;20/11/2004;16772
10195;2;3769;42;3;20/11/2004;16772
10195;3;8780;55;3;20/11/2004;16772
10195;4;3558;62;3;20/11/2004;16772
10195;5;3168;85;1;20/11/2004;16772
10196;1;4365;48;2;17/11/2004;18511
10196;2;7152;32;1;17/11/2004;18511
10196;3;1491;25;3;17/11/2004;18511
10196;4;5301;89;3;17/11/2004;18511
10196;5;4456;77;2;17/11/2004;18511
10196;6;28;69;3;17/11/2004;18511
10196;7;6329;13;3;17/11/2004;18511
10196;8;5445;62;1;17/11/2004;18511
10197;1;1996;92;3;07/11/2004;8159
10197;2;3510;36;2;07/11/2004;8159
10197;3;7814;30;3;07/11/2004;8159
10197;4;8423;89;2;07/11/2004;8159
10197;5;5932;91;2;07/11/2004;8159
10197;6;2261;58;1;07/11/2004;8159
10198;1;7768;84;2;27/11/2004;18826
10199;1;9282;19;2;01/11/2004;4446
10200;1;8805;61;3;21/11/2004;9452
10200;2;4526;26;1;21/11/2004;9452
10200;3;7877;46;3;21/11/2004;9452
10200;4;6353;75;2;21/11/2004;9452
10200;5;4711;80;2;21/11/2004;9452
10200;6;9101;23;1;21/11/2004;9452
10200;7;184;94;1;21/11/2004;9452
10200;8;939;56;3;21/11/2004;9452
10201;1;7726;55;3;03/11/2004;3364
10201;2;765;49;3;03/11/2004;3364
10201;3;9276;8;1;03/11/2004;3364
10201;4;3580;12;2;03/11/2004;3364
10201;5;4772;98;1;03/11/2004;3364
10201;6;4730;13;2;03/11/2004;3364
10201;7;885;64;3;03/11/2004;3364
10201;8;4377;34;3;03/11/2004;3364
10202;1;5504;92;2;22/11/2004;1458
10202;2;2642;31;2;22/11/2004;1458
10203;1;5262;46;2;15/11/2004;7160
10203;2;4230;17;1;15/11/2004;7160
10203;3;3101;61;2;15/11/2004;7160
10203;4;477;99;1;15/11/2004;7160
10203;5;5040;76;2;15/11/2004;7160
10203;6;8370;58;3;15/11/2004;7160
10204;1;2354;2;3;19/11/2004;6198
10204;2;5785;60;3;19/11/2004;6198
10204;3;8493;76;1;19/11/2004;6198
10204;4;1641;78;2;19/11/2004;6198
10204;5;3788;23;2;19/11/2004;6198
10204;6;9684;38;3;19/11/2004;6198
10204;7;7862;75;2;19/11/2004;6198
10205;1;6111;60;1;14/11/2004;6247
10205;2;3611;33;2;14/11/2004;6247
10205;3;3673;55;3;14/11/2004;6247
10205;4;643;100;1;14/11/2004;6247
10205;5;8462;49;3;14/11/2004;6247
10205;6;5141;37;1;14/11/2004;6247
10205;7;3806;63;3;14/11/2004;6247
10205;8;9612;59;3;14/11/2004;6247
10206;1;2101;14;2;22/11/2004;16210
10206;2;3059;16;1;22/11/2004;16210
10206;3;2315;68;1;22/11/2004;16210
10206;4;6114;71;3;22/11/2004;16210
10206;5;4044;9;2;22/11/2004;16210
10206;6;5320;77;1;22/11/2004;16210
10206;7;5603;91;3;22/11/2004;16210
10206;8;6742;30;3;22/11/2004;16210
10207;1;4166;5;2;23/11/2004;14769
10207;2;7890;64;3;23/11/2004;14769
10207;3;3951;86;3;23/11/2004;14769
10207;4;7562;87;1;23/11/2004;14769
10207;5;5607;66;3;23/11/2004;14769
10207;6;9862;48;3;23/11/2004;14769
10208;1;3840;49;2;04/11/2004;5839
10208;2;17;24;3;04/11/2004;5839
10208;3;9912;34;2;04/11/2004;5839
10209;1;4791;78;1;25/11/2004;11030
10209;2;2163;56;2;25/11/2004;11030
10209;3;7889;29;2;25/11/2004;11030
10209;4;2564;93;2;25/11/2004;11030
10209;5;4301;72;2;25/11/2004;11030
10210;1;9250;59;3;10/11/2004;3724
10210;2;6593;69;1;10/11/2004;3724
10210;3;380;31;2;10/11/2004;3724
10210;4;3565;94;2;10/11/2004;3724
10210;5;1689;80;2;10/11/2004;3724
10210;6;2102;18;1;10/11/2004;3724
10210;7;8919;35;1;10/11/2004;3724
10210;8;7116;27;1;10/11/2004;3724
10211;1;8013;56;1;15/11/2004;3811
10211;2;3409;35;1;15/11/2004;3811
10211;3;8698;6;3;15/11/2004;3811
10211;4;7090;63;1;15/11/2004;3811
10211;5;9571;20;2;15/11/2004;3811
10211;6;864;31;3;15/11/2004;3811
10211;7;2149;36;3;15/11/2004;3811
10212;1;6748;21;2;28/11/2004;5057
10212;2;6216;49;3;28/11/2004;5057
10212;3;6830;35;2;28/11/2004;5057
10213;1;5850;45;2;27/11/2004;7889
10213;2;984;4;2;27/11/2004;7889
10213;3;6270;41;2;27/11/2004;7889
10213;4;4438;44;2;27/11/2004;7889
10214;1;6216;85;3;07/11/2004;3055
10214;2;490;7;3;07/11/2004;3055
10215;1;2194;90;3;16/11/2004;19119
10215;2;4035;69;3;16/11/2004;19119
10215;3;6489;84;1;16/11/2004;19119
10215;4;3543;76;2;16/11/2004;19119
10215;5;4808;51;1;16/11/2004;19119
10215;6;9381;97;1;16/11/2004;19119
10215;7;5212;70;1;16/11/2004;19119
10215;8;4520;44;1;16/11/2004;19119
10216;1;485;26;2;15/11/2004;17916
10216;2;8527;41;3;15/11/2004;17916
10216;3;1204;94;3;15/11/2004;17916
10216;4;5066;32;2;15/11/2004;17916
10216;5;8576;74;2;15/11/2004;17916
10216;6;5275;27;1;15/11/2004;17916
10216;7;3599;49;3;15/11/2004;17916
10217;1;5564;17;2;28/11/2004;176
10217;2;4582;15;2;28/11/2004;176
10217;3;5639;23;3;28/11/2004;176
10218;1;9116;26;3;16/11/2004;316
10219;1;6302;89;1;21/11/2004;19201
10219;2;4463;40;1;21/11/2004;19201
10219;3;8789;77;1;21/11/2004;19201
10219;4;7326;75;2;21/11/2004;19201
10219;5;3807;19;1;21/11/2004;19201
10220;1;5704;66;2;11/11/2004;5968
10220;2;8525;41;1;11/11/2004;5968
10220;3;1520;89;2;11/11/2004;5968
10220;4;79;36;3;11/11/2004;5968
10221;1;9074;58;2;13/11/2004;2704
10221;2;3037;61;1;13/11/2004;2704
10221;3;9256;94;3;13/11/2004;2704
10221;4;2511;46;2;13/11/2004;2704
10222;1;5362;91;1;03/11/2004;2598
10222;2;8954;87;3;03/11/2004;2598
10222;3;3545;34;3;03/11/2004;2598
10222;4;2278;15;3;03/11/2004;2598
10222;5;6542;84;1;03/11/2004;2598
10222;6;9534;85;3;03/11/2004;2598
10222;7;4966;9;3;03/11/2004;2598
10222;8;4888;7;3;03/11/2004;2598
10223;1;5587;41;2;03/11/2004;3556
10224;1;8560;55;2;01/11/2004;9684
10224;2;4037;90;2;01/11/2004;9684
10224;3;3830;96;3;01/11/2004;9684
10225;1;2749;80;1;18/11/2004;5567
10225;2;8667;73;3;18/11/2004;5567
10225;3;1213;70;3;18/11/2004;5567
10225;4;7351;71;2;18/11/2004;5567
10225;5;7813;28;1;18/11/2004;5567
10225;6;5465;85;3;18/11/2004;5567
10225;7;4016;32;3;18/11/2004;5567
10225;8;8813;31;3;18/11/2004;5567
10225;9;3946;43;3;18/11/2004;5567
10226;1;4842;79;2;14/11/2004;18083
10226;2;8318;45;3;14/11/2004;18083
10226;3;5214;19;2;14/11/2004;18083
10227;1;3755;43;1;05/11/2004;6691
10227;2;3494;8;2;05/11/2004;6691
10227;3;478;27;1;05/11/2004;6691
10227;4;1145;79;3;05/11/2004;6691
10228;1;4796;37;2;10/11/2004;13218
10228;2;6699;56;3;10/11/2004;13218
10228;3;4919;76;1;10/11/2004;13218
10228;4;7783;80;3;10/11/2004;13218
10228;5;4147;79;1;10/11/2004;13218
10228;6;2512;13;1;10/11/2004;13218
10228;7;1296;69;3;10/11/2004;13218
10229;1;6954;17;2;20/11/2004;5500
10230;1;1290;61;1;08/11/2004;893
10230;2;1311;92;2;08/11/2004;893
10230;3;7545;59;3;08/11/2004;893
10231;1;1081;12;3;05/11/2004;4681
10231;2;9310;18;3;05/11/2004;4681
10231;3;5869;79;2;05/11/2004;4681
10231;4;1487;37;3;05/11/2004;4681
10231;5;5919;50;1;05/11/2004;4681
10231;6;6104;72;1;05/11/2004;4681
10231;7;5532;99;3;05/11/2004;4681
10231;8;2839;5;1;05/11/2004;4681
10232;1;8403;48;2;06/11/2004;10764
10232;2;2725;42;3;06/11/2004;10764
10233;1;2610;23;1;26/11/2004;539
10234;1;2553;50;3;25/11/2004;7380
10234;2;992;98;2;25/11/2004;7380
10234;3;5763;37;3;25/11/2004;7380
10234;4;6821;36;1;25/11/2004;7380
10234;5;9484;22;1;25/11/2004;7380
10234;6;9040;28;1;25/11/2004;7380
10234;7;4838;59;1;25/11/2004;7380
10235;1;1991;76;2;24/11/2004;15538
10235;2;5821;45;1;24/11/2004;15538
10235;3;5820;9;2;24/11/2004;15538
10235;4;644;32;3;24/11/2004;15538
10235;5;6253;22;3;24/11/2004;15538
10235;6;2119;33;3;24/11/2004;15538
10236;1;8711;26;1;20/11/2004;9343
10236;2;4309;62;2;20/11/2004;9343
10236;3;2781;53;2;20/11/2004;9343
10236;4;7884;24;1;20/11/2004;9343
10236;5;6115;81;1;20/11/2004;9343
10236;6;2858;39;2;20/11/2004;9343
10236;7;491;71;2;20/11/2004;9343
10237;1;3064;87;3;30/11/2004;4961
10237;2;9655;19;2;30/11/2004;4961
10237;3;5481;86;2;30/11/2004;4961
10237;4;2577;80;3;30/11/2004;4961
10237;5;3675;18;3;30/11/2004;4961
10237;6;2271;6;3;30/11/2004;4961
10238;1;6513;41;1;20/11/2004;1962
10239;1;7118;35;3;14/11/2004;8792
10240;1;88;51;2;14/11/2004;15215
10240;2;84;66;1;14/11/2004;15215
10240;3;1168;35;3;14/11/2004;15215
10240;4;6857;82;2;14/11/2004;15215
10241;1;8417;77;2;17/11/2004;18867
10241;2;8146;42;2;17/11/2004;18867
10241;3;7499;74;3;17/11/2004;18867
10241;4;5488;94;2;17/11/2004;18867
10241;5;407;71;3;17/11/2004;18867
10241;6;8407;23;2;17/11/2004;18867
10241;7;564;19;2;17/11/2004;18867
10241;8;1946;31;2;17/11/2004;18867
10241;9;3131;72;2;17/11/2004;18867
10242;1;6369;28;1;28/11/2004;6437
10242;2;9138;28;1;28/11/2004;6437
10242;3;6757;69;2;28/11/2004;6437
10242;4;2659;64;1;28/11/2004;6437
10242;5;4102;92;1;28/11/2004;6437
10242;6;7522;64;1;28/11/2004;6437
10242;7;5874;60;2;28/11/2004;6437
10242;8;133;14;1;28/11/2004;6437
10242;9;9032;9;1;28/11/2004;6437
10243;1;2962;65;3;04/11/2004;14877
10243;2;6871;77;2;04/11/2004;14877
10244;1;5586;82;2;07/11/2004;12373
10245;1;9505;70;1;04/11/2004;9446
10245;2;8868;3;2;04/11/2004;9446
10245;3;2640;37;2;04/11/2004;9446
10245;4;5853;6;3;04/11/2004;9446
10245;5;1410;94;2;04/11/2004;9446
10245;6;9873;68;1;04/11/2004;9446
10245;7;6525;54;1;04/11/2004;9446
10245;8;7880;1;1;04/11/2004;9446
10246;1;6934;77;1;10/11/2004;1683
10246;2;6151;22;2;10/11/2004;1683
10246;3;2100;60;1;10/11/2004;1683
10246;4;1925;36;1;10/11/2004;1683
10246;5;6459;17;1;10/11/2004;1683
10246;6;1071;99;2;10/11/2004;1683
10246;7;2394;90;3;10/11/2004;1683
10246;8;9569;32;2;10/11/2004;1683
10246;9;6328;48;2;10/11/2004;1683
10247;1;8178;57;3;11/11/2004;15474
10247;2;4620;36;2;11/11/2004;15474
10247;3;9743;95;3;11/11/2004;15474
10247;4;6898;86;3;11/11/2004;15474
10248;1;77;13;1;24/11/2004;7664
10248;2;5565;45;1;24/11/2004;7664
10248;3;5192;11;1;24/11/2004;7664
10248;4;2832;3;2;24/11/2004;7664
10249;1;258;15;1;24/11/2004;10450
10249;2;2977;28;2;24/11/2004;10450
10249;3;265;29;2;24/11/2004;10450
10249;4;7221;65;3;24/11/2004;10450
10249;5;2316;40;1;24/11/2004;10450
10249;6;4500;60;1;24/11/2004;10450
10249;7;9554;38;1;24/11/2004;10450
10250;1;1060;58;2;03/11/2004;14463
10251;1;8649;48;1;09/11/2004;13250
10251;2;4170;43;2;09/11/2004;13250
10251;3;5365;76;1;09/11/2004;13250
10251;4;4190;2;2;09/11/2004;13250
10251;5;2898;18;3;09/11/2004;13250
10251;6;9425;20;1;09/11/2004;13250
10251;7;1550;41;2;09/11/2004;13250
10251;8;1606;100;2;09/11/2004;13250
10252;1;7503;49;3;26/11/2004;12210
10252;2;5270;48;1;26/11/2004;12210
10252;3;7499;33;2;26/11/2004;12210
10252;4;8038;83;1;26/11/2004;12210
10252;5;2954;35;2;26/11/2004;12210
10252;6;8120;62;1;26/11/2004;12210
10252;7;5485;12;1;26/11/2004;12210
10252;8;8237;22;1;26/11/2004;12210
10253;1;9592;24;2;08/11/2004;4852
10253;2;8719;58;1;08/11/2004;4852
10253;3;2540;85;1;08/11/2004;4852
10253;4;5008;11;1;08/11/2004;4852
10253;5;6429;8;1;08/11/2004;4852
10253;6;9063;91;2;08/11/2004;4852
10254;1;662;22;2;24/11/2004;8665
10254;2;5412;5;2;24/11/2004;8665
10254;3;45;55;2;24/11/2004;8665
10254;4;5217;41;2;24/11/2004;8665
10254;5;5819;59;2;24/11/2004;8665
10255;1;4033;90;2;20/11/2004;16953
10255;2;8742;40;1;20/11/2004;16953
10255;3;6613;53;1;20/11/2004;16953
10256;1;2553;69;1;10/11/2004;3241
10256;2;3435;47;1;10/11/2004;3241
10256;3;5701;33;1;10/11/2004;3241
10256;4;5452;23;2;10/11/2004;3241
10256;5;4797;56;1;10/11/2004;3241
10256;6;9977;52;2;10/11/2004;3241
10256;7;4393;16;2;10/11/2004;3241
10256;8;369;13;1;10/11/2004;3241
10256;9;8647;97;3;10/11/2004;3241
10257;1;9997;68;3;27/11/2004;9052
10257;2;5471;15;2;27/11/2004;9052
10257;3;9615;58;3;27/11/2004;9052
10258;1;3288;61;1;25/11/2004;3840
10259;1;5351;4;2;04/11/2004;17977
10259;2;7348;59;2;04/11/2004;17977
10259;3;1218;77;1;04/11/2004;17977
10259;4;521;35;1;04/11/2004;17977
10259;5;1951;32;3;04/11/2004;17977
10259;6;8332;37;1;04/11/2004;17977
10260;1;6258;47;3;12/11/2004;15848
10260;2;300;80;2;12/11/2004;15848
10260;3;7375;95;3;12/11/2004;15848
10260;4;7791;4;2;12/11/2004;15848
10261;1;68;80;3;28/11/2004;2158
10262;1;745;87;2;21/11/2004;10835
10262;2;5918;14;1;21/11/2004;10835
10262;3;7671;95;3;21/11/2004;10835
10262;4;433;48;2;21/11/2004;10835
10263;1;7816;93;1;26/11/2004;8251
10263;2;693;38;3;26/11/2004;8251
10264;1;3491;62;2;19/11/2004;16134
10264;2;4925;12;1;19/11/2004;16134
10264;3;6300;6;2;19/11/2004;16134
10264;4;8889;94;1;19/11/2004;16134
10265;1;9841;87;1;02/11/2004;7512
10265;2;2418;38;3;02/11/2004;7512
10266;1;6976;68;3;04/11/2004;5701
10266;2;1462;59;2;04/11/2004;5701
10266;3;7625;49;1;04/11/2004;5701
10266;4;2906;45;2;04/11/2004;5701
10266;5;221;67;3;04/11/2004;5701
10266;6;7525;35;2;04/11/2004;5701
10266;7;5504;85;1;04/11/2004;5701
10266;8;4111;99;1;04/11/2004;5701
10266;9;7442;5;1;04/11/2004;5701
10267;1;9004;86;2;15/11/2004;15701
10267;2;5464;26;1;15/11/2004;15701
10267;3;4107;39;2;15/11/2004;15701
10268;1;5062;2;3;13/11/2004;15242
10268;2;6039;41;1;13/11/2004;15242
10269;1;8494;14;2;30/11/2004;17889
10269;2;3702;19;2;30/11/2004;17889
10269;3;6340;95;3;30/11/2004;17889
10269;4;5801;77;2;30/11/2004;17889
10269;5;812;42;1;30/11/2004;17889
10269;6;1631;90;3;30/11/2004;17889
10269;7;2973;91;1;30/11/2004;17889
10269;8;4163;51;3;30/11/2004;17889
10269;9;2056;90;3;30/11/2004;17889
10270;1;7575;95;1;15/11/2004;12655
10270;2;8758;46;2;15/11/2004;12655
10271;1;8516;83;1;11/11/2004;17054
10272;1;29;30;1;12/11/2004;4435
10273;1;8408;48;2;13/11/2004;1681
10273;2;6277;25;1;13/11/2004;1681
10273;3;2992;13;3;13/11/2004;1681
10273;4;839;64;3;13/11/2004;1681
10273;5;4660;8;3;13/11/2004;1681
10273;6;9126;1;1;13/11/2004;1681
10274;1;6410;11;3;24/11/2004;15766
10274;2;1319;49;2;24/11/2004;15766
10275;1;5442;48;3;29/11/2004;10421
10275;2;5353;8;3;29/11/2004;10421
10275;3;8012;97;3;29/11/2004;10421
10275;4;5095;35;2;29/11/2004;10421
10275;5;1492;30;1;29/11/2004;10421
10276;1;2465;100;2;27/11/2004;8965
10276;2;6556;8;1;27/11/2004;8965
10276;3;6596;73;2;27/11/2004;8965
10276;4;9472;11;1;27/11/2004;8965
10276;5;5553;97;2;27/11/2004;8965
10276;6;846;78;3;27/11/2004;8965
10276;7;807;66;1;27/11/2004;8965
10276;8;2081;89;3;27/11/2004;8965
10276;9;4802;79;3;27/11/2004;8965
10277;1;7090;93;1;16/11/2004;309
10277;2;9551;11;3;16/11/2004;309
10277;3;3441;55;3;16/11/2004;309
10278;1;7506;37;2;10/11/2004;6288
10278;2;7117;3;2;10/11/2004;6288
10278;3;9157;69;2;10/11/2004;6288
10278;4;6544;72;2;10/11/2004;6288
